title,url
Retired Gear Donation Aids Pinoy Responders,https://news.google.com/read/CBMi1wJBVV95cUxOUU8ta1lBdWJLaXRHaUE1aVBwZDM0bnRKTFloNFNvZ0ZYLUlyaDE2M1A1NldwdmZiQ2lRZE5hX0JJekZxYTlrbC1yb1JQVTh5Rm41RW5IXzVUMVpMT2JJam5NY3RYamFnRGNOTGJNa0dnSmJEZXVIbUhRYndkNHdVeVkyTDl2eHZoejlGclRvMWRCTjBUd1htWUpXMmIzSHFta1RuWkU4em9PUGlZZmlQcUZhYWpQamNOdkJlaEVnT0tMcnlEVnN1VmU0UXowWm52VnRLcmxJVGIxLVkzd2VaUjhZVTNqeDZleGx4UVVHaWpHVzR6S2xJNXRsbXdFODRlVG9BVUc3NUZfVGNNUDQ0SFYwYXlCNWlySHFTVDQycVJhUWg4UVRyOVZ6R25PSnpfQUxJdE53MHBYMU1xU0djdjRiazFBV1o2M3p4Wld2a2hxQ012Tklj?hl=en-US&gl=US&ceid=US%3Aen
Trump downplays concerns over proposed 50-year mortgages: ‘It’s not even a big deal’,https://news.google.com/read/CBMimwVBVV95cUxPMmRMZGpZZ29MWFVRUU1jMXIxcTlHVzhOVlBHMk9yaHkwVWZ1ZVRTR2tLVEpsbXljSlVsRE5NSVhJTWl1S0VOaVVTdG5mYzBkMElJclc4elQ0OEdNZ0RvWUVwaUdvZUszZ0M3RXdraElUZ19wZXFqM09ScTNXRzBhY3V2UGJkT3VZeUpheWM2UUNQMkNRcFVsY0FON1JwWE5tRF9qNDZVdUxodE1sYkRPQVZyMXVsZi1wSWhrX3M3NGdEUUxYZmVvUXI0RVFXTGdvVzdrWl9NSmdRazRfX2RHNFRESlJFczFWb3Ryd1lPdjhwRG0yRldJYjNwOEx2V05yU3E4U1VVS3ZhdG9hNV9nWFJzUUYtRHJzR1g3VW5Ob0M1a2Q5TnNaMDBqMWctRVJOTG5wTk5sbGhoa3l1YnRyblRiOFlLOUtSNjYzbzMza3UweFpUR19RZkNZOWFIb0FDdS10R2E5aDdoNzRkdHpSajhMY1hINDI1c21rYmtpV0hxNzVKU1luUkVxc0RDdG82WEdUdUMwSWFTSzdwLUxzd19TYUpaRVNITmpManZjQ1FCS00yN2cweFBWU3VZOVF6Um13VExmbWtYWW5qQXNIZTgtU0VqN3BBazJ2Qy11eVhQSEc2ZlFUWjVPcnkxSDl6SlVUQUl0UGxpc0ZtTWgwUnNocDZySjgwWWhaLXp6eFRpb3dfa1V5RE1zbzFySHhCeXk5WjNxeFNJSUxqM3BjSWNzbEttWFNxVWJTekh3LVo1Y0pNRFc0by1EdTdyVWlpTU94T2s2UUN5SWlpb3pDYjhleGt5Q0kycF9Id0FUVEhnNEV0Y3pZLWpzQ1ZUa2Q0bmFuVThDT0ctWGt3cTBtLXNiVklNUUZiOXNN?hl=en-US&gl=US&ceid=US%3Aen
"Duffy vows penalties for air traffic controllers missing work, worries about their ‘patriotism’",https://news.google.com/read/CBMigwVBVV95cUxPQzYzcFE2WTFqczJxYlRKb25yVmwzZ1BOeTRxeVpWYkV6Mm13ZkZGNzhmWVlLLTdfS0RVUnJCUzN2cGFGRlBqWU1obkJQWHpxUjVzSnJWXzdnaGNVY1FUVWIzM0liMm1Bdk9namFVczQ1VmJja1R3Q3J6eFVoSE9vYVJQaTlEYVo3NV8talRNUThjMV9Ub1VQeDZIdlN4TXVHanN3OXQ5dkNKQk51ZGh3MWc1cmRMSHptSkk5Vl9HM1MtaDh4VmRyajVwNjlwckxDT2RXbVJVckRDZExfSmlaek5zblFTMFNDUTF5bDlrQUtHLWFsS1VLeXhRbXZqcmxVZzRZR0EtVFVzVl9MOFBpUk43S19hWXFERXFLZFdESldhNlNsc1dFM3VDeVVhOUhlN2dlWlUwU0lLaDNnZW9OQXY3aWM2QXFUZHdic3dKOTdOLUFNblNPWkozd3ZLbUM3NGFaS3E2NFg3a1V1di1YM3RyTHRJNjZJVXJEUURQVjRQU0dzbjZEa2tlcGl2djBPa1poTkFSanVSVEVvR1BTZnhNczRyWmh4TXBrN0Fmc3hMMVRsdDRZekZxRjZIT0RlZzN4Yzk2V25FM1htTEVjNU5kOUpEc0k2ZExzTDRRZTNHQThzVHNPNUZHejNpd01KTGNoWnpiNHFxZF9UdGluaE1YcGdyX2hsWnM5XzUtSVNmR1Bhd2pLY2hXWUVHTDM1RTR4U00yaXRFUVJYUUtWU3BUMFFRTHFXQVJ2cmhjUlJ6REdxbkhYUFRZTlljdlFJQWFFMEhGMWsyNUc2SHNFRUJDSV9pOGNTSDY1Rm9FeGdDclZXclJsN0plX19RLU45WmhZ?hl=en-US&gl=US&ceid=US%3Aen
"Gold Prices Are Rising Again. Why $5,000 Could Be the Next Stop.",https://news.google.com/read/CBMirwRBVV95cUxNNzZlWDVCSEtiSDl3Tzd4SEtodFZvQ0dLTl9PZkVSTWtZbjZUUlo3SjhQOFZfX2E2S2JvanF4RE9tRDA5djNSNVJkMWtvbEpWOEpmQy1sQWt0TnVabVFGbVhnYjMycGdKS2dwTDF3UENjcnhwak1DSjdVajFkM3pxeEJGWG1EeWZmLWRCanZPWVpzSEpuRHdEZ1RUa2VvV3J3OWZuUnpubkNPamV1WUR3cVNMZFlFVE9sc1ZHU0pyb2xrYS16VkthbTBVV29pcnhxUlJYSWtGQUJGTFRkRklxaENYa3VDWHRRb0tIWVV3ZEc3VTJGc29OemoxZlQ2Sk81TW1aNmp3Vlo3VUlSZFF1SUhVWDloY0FxNVprdkNXSUk2ZER0cG5WYUpaXy14YUFIMFFrbm5ORUNiZVk1Qmwwak91aXA1bVdLQWxlbGtuZWpEbUh3SklaVjJxaEZWRTFQVnJXTU5OUXRYUWtaR3g2eTZCYVd3Tlc1U2VPQzJ0VzFzOGF0QmZuSXZFYjlVYUp5a0JvOG9tV1I1T2ZFdXp2dkdtQzhnRlBrZTJISFUyUmhzblFiVlVpT3BkVHNwc3ljU1hGUUwwYWJ1aHY2SXlzVlBYNmxIV3Joa1ZTc3BLckJWanBLWmtRYzRJNzVCYklXTVg3V0pZTTNvX0lVbmd4SzZTME5ueHRYV2NlYTcxSmpncmx1ekxEc0h3Qlpxd1pxMW8xUUxRRnBoSmVZQTRr?hl=en-US&gl=US&ceid=US%3Aen
UMaine veteran center aids record number of students,https://news.google.com/read/CBMiwwJBVV95cUxOUU1KYXJkVDdPQldscTNkOS1VRVBEREdFZzhYT3JOWS1URVNnUi1LNTlqN0lsTTIzNnpfZFA3bWFYWXRxQ0ZPRUpMcnliTVctZmgtdEhqWHVwbG9kWlg3N0pZQVhlRC1IOTlsZTVuV0o3czZraGxRM2ZaZzNtckhwWTRQS20wUzJvMVpocHNudEhvemluczZEaW12OURZWU5FTUVuNHQzTEJGVkNIZmlVREVNdjRjN0RiYWdPS1lCVTlBQmpSTFVNem1uVWM2VWtfcXI0dnk2Z3R5VEVyMUM5NG94cFd4cHVXOHdpNG1SejlMWXRkNkxVWnRrV0ZGc21EYXAwUXV6dVctWjBRdEVUb3NFWkZ2MTYwOGYtaEJUcC1QLU9XOFptZEw5ZmdTTzBLMFByRWFjQ09SbjBHdW1uN0I4QQ?hl=en-US&gl=US&ceid=US%3Aen
UMaine women’s soccer beats odds to get back in NCAA tournament,https://news.google.com/read/CBMivAJBVV95cUxOTmRVS0NudVVwV2tMeFI5ZnhRMDdlb19MZkRDYmZpdEVUQ0Z6a29qaWNPclUyT0lqZjVFdGFoOXR0X0o3bkNWZ0tNdm5ldmZvMzFnRGZFYlFuTGdpQmRhRUtkN01MLXI5X2xITk03MkxkOFB3ekVhNFBabkNnckxTWlB4NTBSRWZEMDFHRUQwUnBBeDdacklWT0RLV2JXR1hzeWx4ei1oc2hqLUJ3TFF2dUFuYzN3TXpxdHEtRFBaV21oWm9HNlRNd2MtcndVZkk1ejByZ0tVWHFKMm1hdlh4TEpKOWZrLS1sMDdWOWhDSk5EanFSMmIwZ3kyV3JBM1B1VDUtVGpQY0JwSUhjOFN1UWJxSTNrZXlmWnRpOVpzQzFwVEZvbDEzMnhnaFBWWV9YRFR2OTNOOUpnU0VE?hl=en-US&gl=US&ceid=US%3Aen
Lee Enterprises looks to raise capital for its ...,https://news.google.com/read/CBMi8gRBVV95cUxOVDR5Qmp6NE9uMnV0Y2t1bVJULWNOdE1VOHJEZ3JielhRVFpJaGhiN1NreDRDaXA3Rk9mSXZmWWsxWEJuSmRabTlXWHF3bG9GazV0TUR2RjYwQ0l2NjB4YVRqVUpOVXNDMHVWRWo2b2tSQURvUVlILW94UVhtcWFXNkhwaGlWUURCSFVIcVVlQUo4bUdBVWFxRDN2RW1Kd25ZLUs4aUhzZi0ydjVtMFpxUVQtYzZ0OUNPeEJOLTEzYi1ITTVncE1IOGFQcEVUaW5qenFWd215dERhampWRGljVVdkem53RDY1dVk2UmFHRTdqak5TYW5waGtQbTh3UHp6RkhzR3Z1Ykh0QUZMQ1hjMG1ob3p4cENJRFhVT0tqSkhWRE9tc0F4eHFlSG9EQUR4WlVyWW10aktTV1JhNm1pOTR3Zi0zQmI2aFlnam5NcHByWWxmdVFXM2ZBSll1U05UMDEzTEtNcE4wajJJVF9qOHdiTEpDYTEzT1dDZVU2a0pQR1EzNEVvTVBGWGtIQ1FqYW5mZTdZSFhBNFQ1cE5DTzJ0cGVkUjUwTTVPcHlfdVJ4UzBmcm55aFJEa0FVbThCU3c4Q1JaOVZlTVJoaWZDMDZ2R2VGcGhDREV4Q0V4Q00tYzVFZzl0Yk55emI2SG01QWh3QmVEWlFEUl9oRjdVTEhLUVJ6VnNwbGQ2SElLSUtIcmEtZm9CYzZQYW0wQUFtMHBWOXZ0eGZfektjak03OXBTdWliWVh6blQ1WUtxYkphU0tid0FmaFpBdUJETlY2VWFzNkhtVWkzblVzOXlFdGxsOHJlMXN1QkQydXhGWUtBdw?hl=en-US&gl=US&ceid=US%3Aen
Will Retailers Really Deny Premium Credit Cards?,https://news.google.com/read/CBMi6ARBVV95cUxNdnpkaTYydjZvRmVVNGhLSmZGMERpNncxc01fRHFuT2piQkpuZlBNYVNZV2wwZ2tCbVZBd09HbloyVGxhZ3FHTTFzSGk4TjVoMmxZQ2VLMHRwVUdXS05NRE43Y3JpN0NnMTMwVWlPb0pQUDEtVlktOXNUUEtlVFpVa0JyMkdpUlZ6ZmlZRXVtMWZHSWhVNVRIQWdxclZhbjc0WUZvaV9PLXh6a0FxM1JfNTRMRkRENm1IX1JyOEU5R2pOQnd3MDJlN19WSFFUMWRodDFweER2Z1NWNHFNZ25hRUJDWVZ1SG44d0R3SHdEZVRDTnEwTU9QM0hFdGNJWlFXYzFfamdJZEFDdnExWXJ1dGxreHFldGtzczJGVTNaVk5sN3hsM09iZ1pUd3lJdWE2NU5FRjZVT25uSDFvNTdsX1cxLTN5c00xUkJFSXJJTG9LaUpNdi1qeE5TeWZJQzVZLV8tX2I4dUVWT3VzT3ZTTzZ3M2FfM05JUEd6TEtSQjg4d0xTeXZwVWx6dnE0WlpmYjRPM3p0QUs1aVVuaUJtTmY1bzF2bkRvTnJGTTAwS1NUQzZuMzJKSEZBOXlkODMxc3ZwbHQ2Yk00b2szTnIyTjlTNzNBN1hFY3JEVERPYi1oWlNVUEdhcjkxRVVlY0lDOWxkc0dsQnZFbXpBRm5lZFVMUkRHVkNtam5WMzJ1ajFBLTktLTBEX1U3X21uY2dKemV2NHE5UUxXNlQ5alFObGVWMEFCT0JremJYVnc2YU15Q2tRZG85M3E1SXBOdUVWcWtNWG85a3hKWDdXYmFKeFR1dzdzZV8w?hl=en-US&gl=US&ceid=US%3Aen
"Chicago, New York Airports Hit Hard by Shutdown Flight Curbs",https://news.google.com/read/CBMi5ARBVV95cUxNUmwxY2pGcVM3VDdjdWNyTDVkS3ZENFY1WTF1NW5ENlNVaDFOdGIzODB1SW1WT2ZCd1pIX3NmZVFKaEdwTi1GdUM0aUcxelEzZWFSUUppUXA4QVduVUdyR1lRS1FoLUgzOE5DTEgtZElZRktqY2Z6allpREpaaXh1em1HR3YxNkNPNXdDQzZzdUFRSUFBWHE1ZWNDVkUtYnlFU3lwTDh6MTlySEtPU0ZnZmE5dTRnM2RlYUVHVlFERHJ5RS1KRHpMbHBsV3RVWG9uQ2RvYldKRDV2OFZiUGR0UXpxc2h1NUM4ZUdmYW1zWjRDTnJSNWxRN25VTVJuY2F4RnBlZ3pqWTRPYjRjcmhXR1lEaUlsQzh6RDg1XzFpSlVhcVpPNWprV3hhYTJRWS13bEY0RFBtUW9vZ25UTll6VG9UTVVUdFF0OFhaRFd1N0JGZWQyV25iSWhTYkNDRkNMNmlZV2Z2MWtlRGVmWGZuUkhGVlBZaHRzTGh6LW03MmdWZGZydHVyZV9wbG0xZ0VaY1hCQ2cwMzZUTUY2bXVXaElCOVZUbl83WjRSODNsbEoxNGxKeGtvZlBmb2E3WEdFdkZhQnF6TEtsT043Umwzbjc2Zy05eVF4anRCb3YtUXpXZDUwaFlmZzNRWTRoMTBsbU1nMkdHNFl3VWdHOG1lU3NEa3pLY2VoeGhuSTNYNVRvZEtjakF0ekhVaG82Wkt2alV5SGJ6c1c5YTZOVjVlTEpkeUZ3QXotLTB1OE43RklQVjNXYXYzdmw1UUgtVU55cGhjN3JsekNJcno3cFhqUU1Mekw?hl=en-US&gl=US&ceid=US%3Aen
Trump's pardon won't affect Georgia election case,https://news.google.com/read/CBMiigJBVV95cUxPdkFicnhoc2pacU1wc3kxNUtKeUdtV284ME1vQmZpQmVhajVMelhsMjBJaGtqaVhMNjhVdGc2QlE5NklWQ0pzOVNNczdhWXZpMWM3bE9OZnI0a0wxbUZWQWFzTWdiNWl1ZDRVMjV2NktqWVV0YWlwYmtmT2l2Vzh1QTg2TXRDQ1RiRzE2ZnV3a3VXQVI1TGdqQTJ5RzkyMWljZUJ0dl9rNWdRRG9wWkpkRnNKMjhiUFFSRkIzMjAyYmpxblk4VmxjOVk5cktBR0pBMVhheVRfVmtZWHZqNjRPemxENnZpU3NIUmV3X3RiYU1WWFVqNWE5dGFXSkRnUVg1QWp6bjhaVEkwQQ?hl=en-US&gl=US&ceid=US%3Aen
LISTEN: Brainerd Council returns grant for 210 pedestrian bridge,https://news.google.com/read/CBMivAJBVV95cUxQR2tMeU5lNWxidzk3c2RzLTU4OWJCNkhUVHg3QUR5UVhFY2Rjb21CbUtHck1UTnZRRVdNM1lidWwwRUxENFZQY1Zna3VjR3NRY00xaE9lTm92ZkFkWTdHYVZrdjBOaEE4OGVYajZKNkJoOTlkbFcyX0tDRWFYUHVsc0J3Z0R4eHZWYk5nVGxLZE1fVzlrMnVGRDMzNVdPanN0T19MRkpManAxbk5fY3Ita0tuVFU4emluVEdrUFRQSXBkdUJyS3FzWlpLdFdydGxtN3VNVzFrQTh0cHZDb3VkYU50LU1NN0ZGN2lFVUJHdnRHdHBYSmp2ckxjVEh6aGszWEhQR3hMSGpyR09NcTAwdVNwbjVnTVNvS0NHWnJSLVVWdTVnQ3d5eEs2cFVQVU9Jby15WkNwck9KMWts?hl=en-US&gl=US&ceid=US%3Aen
Cortez gives his view on the impact ICE raids are having on school attendance,https://news.google.com/read/CBMi_wFBVV95cUxNUTZqR2JRUV84YllscUZ2ck1sN2Nzdk1RRnpMTGtsWm8xM3NxQ1hLZWVleG04MlU5N3lSdjRodXdfWEFMVWZwR2dzNWh1eEp3WmNIbklHcVpuLU9XTFdNdWg4ajEzcmZrSmJZRWY0XzlwcEhQZnJhcm9EWXZTemhJRThZRThYc1JTWkVtQmlDVW1WcDQtZ2hOWGVTbVF1WEVPajdNU0hVV1BHd1BoMGF2cC0zWVlmeWdWY2gwcHRHRkVDNUVZQ0MyRlZkSzk1cjBkNjdtTWNJTkJhQU1ncjVkYS1TNzNkSTIyVmoxMTBDa0lLX2VMUUJMT1NTWTJOdkk?hl=en-US&gl=US&ceid=US%3Aen
Legislature passes $162.5M stopgap measure for food aid,https://news.google.com/read/CBMitwNBVV95cUxOVVNDa0VBMmxSaWZGckxWM0dsUVl1Q1FFXzF4bHBaRUhLN0RqV1VJdkZfVW1vbzVVYVA3RVJJZF9CLUpNSnJjYjVmMk9WUmpTT21WZzF0a0libk5tcElFeDNIVmd0SDY4T0FWcGxFOGNYMnFWUWlmV005b2Q4QnZtUGk3OWk0d3NUeTJHeC1lcFduSDFSOWNsaGJjREpNdVlHbk9kS3c5TWVBcGE2dFVMNlA5cUg1aTFFWWRGRWlud3hiQy1XbnI4b3dPalhnblpCVjhYWnhnOGtkU2tQNmVzTmtRM2Vmc0FVbmNHWUFYUW9jRHprcC1NZ2w5cG5IMjVuOEtnUXBrZUtXS0J2WDU4SjhYMkdIclI2TDNvN3BKcUktaXNmQ0VaRVM3VlliSkpxMzhwX2pWTUYyVXNIcGhJSjl0bGdHUElSelZJbDI2VG1wNmZzeWlTNmV5TXV2YXpUdy1wM3hKYlN4enFUbnlTWlRKZGk0ejFKN0M2N3BYTUVJZk8tc0Q1YnJnVG5RanA5RWtTeXJoWDEySzdHWVlWX2tXM1NYWmFabi1Kd1BiTTBnWlI2Ylkw?hl=en-US&gl=US&ceid=US%3Aen
Three AI Megadeals Are Breaking New Ground on Wall Street,https://news.google.com/read/CBMiywRBVV95cUxQZlR4NlNYMDdEQUUyUzJHekVvRmNvZFFQbGRGM3d4TlYzZWlBTmJzRndPQkhVX0cwTlYwZHhiTVdBQy1TcXU4VEJ0WW9CbWhoR0hZeVg3UEJNZ1dlbjBEOVAtYkRRMmhTZTBoeVJWODNPODh6R25hQlVlVHhFZUJwNm5HenhzaEJiWHo1d1VsZmVJZEJKQjdudWstbzRQWlBkaUJNWHcydnZWaFJsOHI4b2MwOXE2R3Z5ejVyLUoyZmVOY1lPa004TmpsNWRndUFPZkpBdXBENDh2U3RjVkJ2T3VwaS1uQThFVWhwV0lvZUZiOVRVQkZGajBqanpjNVhocVJOYnVtVlZxZlZjbEFVS3N3YXhTblpRc3JsOWRud3VuR3FGR1oxZjZMUV9aWFUxVlRTazBPdk96RHpjUXlCVENKYThlNS1WRS1FNUgxZ2FnRXBkZlYtVjJjZzRJZTVKNDVZaWFrTGpDeUV0ejM5ZkRZTFE0RnNiaVBITEFia2l6dndwQi1pWFpqU1lKMVJmT2tDRUJfTzYyaW40N0R1ZTR0NXhUMWdCOUlXazNSN2ZxRlIxSm82cHhjOHhUdm40RVBoUlJDRXM0a0pOLWZGZUdZZVZhOGlONFUxNWxnTFlQY0JSRzMyb1BoeFFGN3F2NHZSZU8xcTRoZHFJSm9aY3poenRzU0gweW11aTUyTnY5cjBOWWNxV3g4OWpwT2JEMi1aeTFUNmFHVGNGLU1kTEVTR2FlMnRjb21xSjVPLVZ3Q1NQTmdBemVnQQ?hl=en-US&gl=US&ceid=US%3Aen
School board president gives Mountain View students hands-on chemistry lessons,https://news.google.com/read/CBMiggNBVV95cUxPaFlWcFd5c0Vaay1rODgxVTN0YXZfd293X1haajJQTW1ZV3NVM2t4dkdKZFZBc1lpenF3TTRNZGhyWWlCWlF3WmxSSGNTbV9xT0JSU0psR09BeXd2aGE4ZUFtYUI4YVJYTFpwaUQxWGstaWR0R05rT3Z4SzN4enFHbURmaXM1bGl3c3JZelRDdnVmaVYwRnJfVm1qdXRFdVhJZFd0T0J5ZzVmSGc4bWd3V09SRU5yUnhGVG9wVjZCU2JFX05wd2YwWVdjWHFRYTMybEZ6QUNPcjJOSDBfenhrTlNGTUt2clRIRE96RFFQNldoTWJtSFU5VjlvOTA2Tng0VUxxTWYwZEF0UDBiZlhKd2dEREVVcGxVcWU5bGwxY0cxcDZtUWhhbUg5cjBiWENfZGRIak5EVThScXp1aS00SkZGRl9GZG04Q2I3TGJZeC1YRHJBaXRGU1NIV054bkN5elJncjczcDgyb3VCSXgzSEU0eFRJZUxMVXVCQUVHeHdiZw?hl=en-US&gl=US&ceid=US%3Aen
Former Air Force chief scientist takes helm of $2B Berkeley Space Center at Moffett Field,https://news.google.com/read/CBMijgNBVV95cUxNa1lOV3F1VVdzcXFrTE8xckZFWTREcmx3a0ZLa0JuUmlfVl9hblVmMzlmWDRkb3I4WDZDVnA1b0R4RUtfVF9WNWt2YXBDRmJHU3NibnZULXI1SnpXRG9OWHc4eUVhVHpKUmYtc1JoVjE2OVBfcnlaZFJMbTlmd1ZURmpVdDl1SXdXVHMzaTNDYVFIQmx6WUpNem5idFVlOG44VjN2U05WTlM5aGdycHB1TE1ENlk5NXg0UURTSnFfdEE5bm00bWZzakFmYTVxcTBSaFR1a3ZxMWNLNkUzOUhEZE9WcEd1TnFRX0xrQTF2WXhuVHhaUWhnWlpPWkRJWnZaUFM2cTQySk1ial9XczlHa2VkMVpNTXF3aTVJRmZXdmNJSFRycExUR25jazZoblRMT3QteDJKMF8tZXhoNm9NUWNualBPbkFaVVFVN2FlZjB5NDJQRC1ZRk5kT1RLV0FaSVdiQ21Ya1lTYk1QLXJIVWIzbXZLeTN3RjRKSV9DMXBBY212TDAtd3JMSlpJQQ?hl=en-US&gl=US&ceid=US%3Aen
"Strong winds, heavy rain expected as atmospheric river reaches Bay Area midweek",https://news.google.com/read/CBMihwNBVV95cUxQcjU5QzNaN29JUlRvcTlrRlB4TkZWOGl6NlFKZTAta05rQ21RQzRJOS1vZXVmY3B1Y2ltQ0ZpdGgtTGhpTFozRmpfQ3JhV2VtS0VCUXFjaGtwa3JCTXV2NHlWcEdiNmdMT24zaXpNWHNQX0FUWUdkejlsd19SVnRuREVJUjBVSmx3Yl9mOUtxVDZacGxTMk1QdV95NzlBMjZkajNsVVhrWV94UUtOaUphdExxOE1Kb0JXT2JvX3pWcWM3OVUxbWpjcXpwUVNzTVQyQUNsU2xOUVhiOFN0QVBCUGV1MUFmZDRndXBXQzF0aUh4S1hjWjlwVkNtVk8xdVFZdE1BNUMxMkdLMW1XdzhZU2Q2b3cxakJuN3ZINE9YeXcxVlpuWWlwS2RMTzdNa0ZMT0FlTVVSLXNUQXJSMlFkajNyYVpmMGFaRlltd0VEZzFtcjRuU1l4ZU5TR0wxLUU4Sk1xVVU4aHJtM2FLWGpiTThLWjhNcV9JUVROdGc3b3QxSjdQckp3?hl=en-US&gl=US&ceid=US%3Aen
"Citing dysfunction, Duluth aims to consolidate commissions",https://news.google.com/read/CBMitgJBVV95cUxPVGdkWTY5RFl1TUxxZ1I5ek05QlhvTW1waHE5d1ZacDI2STZheXR2cWhfMk9OZDV2cFh3Ukd0V09uLU9mOFhqMmtNUlBxSXg0ZVdKdzhodjlKMUhsdm5aUkVYRDZ4OW9vSFhvemlSSmJWNEF0Y2ZXd2x2dzl4SDZlS1VKdlpWMFJUY19PbE9tN0dVbm1NV2g0ODQ0UG1hQWxBQlhXMXhkM0o0SkNhSnNYYlI5NmNmM2x4TUk5Y2NkclZXVGttNmdkTXM3WmhNT0pGZFNJNDd3UjM4VzBocTdEVnhwYkpWNDdSYUtqZUZEeWNBMkhoV2FTTDVqOC1MX21nbXB5QUROdC1lRlB5YkNmNjN4aHRrU2I3UklmR2k0cE5xc2ZoSDJUOFN3d2JtbDA2SW43NWpn?hl=en-US&gl=US&ceid=US%3Aen
‘Love Ride’ brings biking community together at Castaic Lake,https://news.google.com/read/CBMi0gJBVV95cUxQaG43Uk83czlaVlZOZV90bkdhRjk1bThmaHNBZFE1MTVBSEpBTzRQSmxqTkxxcTY4VmFkU2Y4ejBYOUw1RUFhWExjNy1kcWNGMmdaalozQjhuYm9UdGdOdF9VeVpiMGFPem5xaVNrZnh5Y2dublA1RTJpTHZuMWtFZWxuVHQ4N0ZpNUNLUkNNOXVWSmJtdXJCZjhZRk56QlZmNW9WbjBOUkxEUnNXWXgzbl9uZ3NUVmdWOU9JN0c2eE94N3otUGlmOHZld0lHdmtWb0JUU0g3bko5a3JhbnRWZVN5RXEtUXBoQnRwMjhUdTVtN2g0dldRZHR0WWtYUmlCNkwwMUNBMWFxR0dNZUUtR18zR2hPY1k1NVdrT2lOUm1paEZNM2Q4M3FvaFZ2QzJ6SURhZUZ4ZXlfYU0zWm53czRvdWVrOWs4VlRPcWhILW5Bdw?hl=en-US&gl=US&ceid=US%3Aen
WiSH Foundation hosts annual ‘Wine Under the Roof’ fundraiser,https://news.google.com/read/CBMi0wJBVV95cUxQRFZLZ1JnMGNoS0JHS3piRnV1SXMyUmFNNUE5U2pwWGFtc3lMRldQWjJIdzM3b3BsVE42ZEpIbUpsTWZWOW45TTdhSVZSSHRTMHZ6NXYyRDVIQW9QRFNLeHlhZkFMdG9OT2RQLTVwWFAxazBIdlVYQkpfd2pJUUJNOEJQaEh1eEt2aG0tMWdTeG5CcHlPR01aU0FxZW03V1lrVEJXb01kbjRLUXNfczFGUDRVV1FPTDZMYS1OZEcyUVhSaldLQk9UOEFrVklLVk9JMGFjcUVEbGR6bmhYRW4zREtCZ3R1clhIWmlnOUFrbndzQzNBdkMtbjVlV2k2dzVMS3lGZEoyRDAxX25GaEptVllwWVRFQ2RLd0t6dXdNLVB0cE94T2xzVGdaT0NfWGE4TjFiUnZNeVY3U01zLVcwZ1ZLRURxYTVWaXJ0SjlxTUdrMTA?hl=en-US&gl=US&ceid=US%3Aen
An anonymous bag left for air traffic controllers at Spokane Int,https://news.google.com/read/CBMiywJBVV95cUxQV054b1VybUF6MFdRY2NnYWtRaU83Ry0xcFljZzBTYW5jUzBKQ0k4NkszMC1WT0stMmxsblNJYjJiamc1NjBicEF2TU1Oa01VTmdTTUxMS2R0OWlLcmp1NFNibVd6NXNJbzVZRDZMXzVUUkJaa1l2RUhNYW5yYnJNa011aXRkZHNBNy1NZnJOeVFDU2VNNEJoQXNzaDhnQjlmTGl0dndhMW5oQU1OUzdhLWJEdGRKSDZSWTdYMU9rVWYzTDU0MFpjbGVYeUs5dXg3MnNkRWJLelVRRWhOVmFoR0VzUHR0TDZPTnpnRndKOTBBNUQyUGxKbUdldXJZX2ZqM1NKd1pkU002UF9NQWNjaThyMXNuZTBieW1sYVY4WVk5QVNMNmFxMmRPMlA2QTFGQUZEeHg3QURyb0JhdU0wcDBsMzI0X0tFWmdz?hl=en-US&gl=US&ceid=US%3Aen
Crews battle Laramie wildfire that forced evacuations to 100% containment just after midnight,https://news.google.com/read/CBMiwgJBVV95cUxQVzRFeDFMZWtZYVZYVnI3RFlTRDZmNzVzWHl0NVhGMFQ4UGdLUFd6TERWd1JkQU53WmgtY1dLWUNjUWNqdEl3cC04a3RBOTZMaHVpSkZldEFxU19Ta2pndUMzNTFuUS1hNTZtTjc4MHVRUjBOLXJEbmVMZ3Z2aTNqNTBvdFVNZWhWb0ZrZGxTdGNEQ1Rfb1dUSkx2cWwtWE5NQUVEMTljMms2YjJVM2EtNWx3SlhzTmR2aFBmSVpsdW5nWlJlZkxaN2hLQ2dwSnBiTHhYejZBTjBCeG00UUQtS2dobHBScEdfb3d5WGpiMWdYbUlEQWVMQUpfVjRyOUZmMjBfT0U1Qlh5Y0E0d2Vnd2xKYUk3MTY5bTFQV2JMeUJ1eGVYZmpFUnVYZi1JUmszYlVpRDVxMlA0UFQ2cnVZcEFR?hl=en-US&gl=US&ceid=US%3Aen
